load_id,distance,posted_rate,rate_per_mile,posted_rate_iqr_flag,rate_per_mile_iqr_flag
TR-008127,2075.3,3543.44,1.7074350696284872,False,False
TR-008128,198.5,575.37,2.8985894206549117,False,True
TR-008129,1136.8,2612.89,2.2984605911330047,False,False
TR-008130,1376.7,2554.16,1.8552771119343356,False,False
TR-008131,519.5,1136.08,2.1868719923002886,False,False
TR-008132,1212.3,2666.63,2.1996453023179083,False,False
TR-008133,1250.9,2373.25,1.8972339915261012,False,False
TR-008134,1486.2,2746.24,1.847826672049522,False,False
TR-008135,1973.9,4110.34,2.082344596990729,False,False
TR-008136,419.6,1021.26,2.4338894184938034,False,False
TR-008137,1475.0,2876.74,1.9503322033898303,False,False
TR-008138,427.8,929.92,2.1737260402057035,False,False
TR-008139,1593.3,2909.48,1.8260716751396473,False,False
TR-008140,2046.9,3679.2,1.797449802139821,False,False
TR-008141,2926.5,5058.68,1.7285767982231335,False,False
TR-008142,1106.6,2570.32,2.322718236038316,False,False
TR-008143,1018.1,1877.26,1.843885669384147,False,False
TR-008144,621.9,1284.9,2.066087795465509,False,False
TR-008145,423.5,968.3,2.28642266824085,False,False
TR-008146,2014.1,3607.32,1.79103321582841,False,False
TR-008147,836.9,1826.23,2.1821364559684553,False,False
TR-008148,889.7,1866.02,2.0973586602225467,False,False
TR-008149,1826.5,3468.53,1.8990035587188614,False,False
TR-008150,1044.3,2037.15,1.950732548118357,False,False
TR-008151,1749.3,3111.44,1.7786771851597782,False,False
TR-008152,445.2,1044.86,2.346945193171608,False,False
TR-008153,1809.1,3178.4,1.7568956939914877,False,False
TR-008154,282.9,704.86,2.4915517850830686,False,False
TR-008155,2291.4,4033.21,1.7601509993890199,False,False
TR-008156,658.9,383.23,0.5816208832903325,False,True
TR-008157,877.0,2069.98,2.360296465222349,False,False
TR-008158,435.4,1076.81,2.4731511254019294,False,False
TR-008159,1900.2,3470.26,1.8262603936427746,False,False
TR-008160,732.7,1823.04,2.488112460761567,False,False
TR-008161,2784.5,5043.12,1.811140240617705,False,False
TR-008162,1264.4,2437.0,1.927396393546346,False,False
TR-008163,2767.0,4645.9,1.6790386700397542,False,False
TR-008164,2250.5,4608.96,2.047971561875139,False,False
TR-008165,839.8,1675.37,1.9949630864491545,False,False
TR-008166,1592.4,3055.2,1.9186134137151467,False,False
TR-008167,338.0,843.24,2.494792899408284,False,False
TR-008168,395.9,998.54,2.522202576408184,False,False
TR-008169,1164.8,2605.57,2.236924793956044,False,False
TR-008170,297.2,700.91,2.358378196500673,False,False
TR-008171,991.6,2153.88,2.1721258572004842,False,False
TR-008172,304.1,772.83,2.5413679710621504,False,False
TR-008173,449.2,1117.78,2.488379341050757,False,False
TR-008174,211.5,539.53,2.5509692671394797,False,False
TR-008175,2075.2,4146.74,1.9982363145720896,False,False
TR-008176,471.8,1048.05,2.2213861805849935,False,False
TR-008177,2233.8,4077.74,1.8254722893723696,False,False
TR-008178,1182.5,2334.01,1.9737928118393238,False,False
TR-008179,2841.5,4960.14,1.7456061939116665,False,False
TR-008180,693.6,1457.91,2.101946366782007,False,False
TR-008181,1240.4,2763.73,2.228095775556272,False,False
TR-008182,332.2,770.4,2.3190848886213127,False,False
TR-008183,1848.5,3778.83,2.044268325669462,False,False
TR-008184,1002.7,2203.24,2.1973072703700005,False,False
TR-008185,387.2,894.41,2.309943181818182,False,False
TR-008186,816.6,1781.55,2.181667891256429,False,False
TR-008187,1886.3,3502.49,1.8568043259290674,False,False
TR-008188,747.6,1487.66,1.9899143927233816,False,False
TR-008189,942.1,1689.96,1.7938223118564909,False,False
TR-008190,81.7,218.13,2.669889840881273,False,False
TR-008191,184.2,543.13,2.9485884907709012,False,True
TR-008192,1231.9,2396.04,1.9449955353518953,False,False
TR-008193,290.8,660.25,2.2704607977991746,False,False
TR-008194,1152.0,2288.14,1.9862326388888887,False,False
TR-008195,2586.3,4766.33,1.8429145884081506,False,False
TR-008196,451.2,1033.44,2.290425531914894,False,False
TR-008197,1656.5,3470.12,2.0948505885904014,False,False
TR-008198,1104.9,2062.88,1.8670286903792197,False,False
TR-008199,549.0,1191.13,2.1696357012750456,False,False
TR-008200,974.2,2157.76,2.214904537056046,False,False
TR-008201,543.4,1138.43,2.0950128818549874,False,False
TR-008202,264.4,640.0,2.4205748865355523,False,False
TR-008203,1203.1,2345.76,1.9497631119607683,False,False
TR-008204,2994.6,2134.82,0.7128898684298405,False,True
TR-008205,644.9,1209.02,1.8747402698092728,False,False
TR-008206,797.0,1529.59,1.9191844416562107,False,False
TR-008207,860.6,1821.16,2.1161515221938183,False,False
TR-008208,1333.8,2409.71,1.8066501724396462,False,False
TR-008209,801.2,1690.91,2.110471792311533,False,False
TR-008210,300.9,715.87,2.3790960451977403,False,False
TR-008211,1113.2,2380.44,2.1383758533956163,False,False
TR-008212,751.6,1597.98,2.126104310803619,False,False
TR-008213,653.4,1249.86,1.9128558310376491,False,False
TR-008214,2823.8,5721.11,2.0260322969048796,False,False
TR-008215,3042.2,5846.39,1.9217638551048586,False,False
TR-008216,864.1,1756.86,2.0331674574702,False,False
TR-008217,2232.7,4465.46,2.0000268732924265,False,False
TR-008218,1621.0,3544.42,2.1865638494756325,False,False
TR-008219,2713.6,4958.66,1.827336379716981,False,False
TR-008220,1256.8,2384.41,1.897207192870783,False,False
TR-008221,893.8,1705.21,1.9078205415081675,False,False
TR-008222,951.9,1824.79,1.9169975837798088,False,False
TR-008223,1802.2,3256.71,1.8070746864942848,False,False
TR-008224,415.3,919.46,2.213965807849747,False,False
TR-008225,2318.9,4263.43,1.8385570744749666,False,False
TR-008226,773.3,1719.06,2.223018233544549,False,False
TR-008227,298.6,705.62,2.3630944407233754,False,False
TR-008228,674.8,1373.9,2.0360106698280975,False,False
TR-008229,1101.9,1965.76,1.7839731373082854,False,False
TR-008230,2919.4,5225.18,1.789812975268891,False,False
TR-008231,1519.7,3257.2,2.143317760084227,False,False
TR-008232,925.9,1926.76,2.0809590668538718,False,False
TR-008233,1062.0,1995.14,1.878662900188324,False,False
TR-008234,1837.9,3753.25,2.042140486424724,False,False
TR-008235,744.9,1758.63,2.3608940797422475,False,False
TR-008236,332.0,795.84,2.3971084337349398,False,False
TR-008237,1139.8,2046.77,1.7957273205825584,False,False
TR-008238,1479.4,3113.57,2.1046167365148034,False,False
TR-008239,999.2,2146.78,2.1484987990392317,False,False
TR-008240,987.5,1821.28,1.8443341772151898,False,False
TR-008241,563.2,1164.44,2.0675426136363635,False,False
TR-008242,2096.2,3991.3,1.904064497662437,False,False
TR-008243,1003.0,2234.29,2.227607178464606,False,False
TR-008244,2129.2,4156.62,1.9521980086417434,False,False
TR-008245,1792.0,3629.15,2.0251953125,False,False
TR-008246,2040.8,4170.42,2.0435221481771855,False,False
TR-008247,1286.2,2671.67,2.0771808427927225,False,False
TR-008248,2286.0,4470.53,1.955612423447069,False,False
TR-008249,1894.2,3686.73,1.9463256255939183,False,False
TR-008250,392.4,946.39,2.4117991845056066,False,False
TR-008251,1596.7,3121.06,1.9546940564915136,False,False
TR-008252,871.2,1820.29,2.0894054178145085,False,False
TR-008253,2037.0,4154.9,2.039715267550319,False,False
TR-008254,327.4,867.59,2.6499389126450827,False,False
TR-008255,981.6,1856.29,1.8910859820700896,False,False
TR-008256,1107.9,2090.23,1.8866594457983572,False,False
TR-008257,596.5,1438.58,2.4117015926236376,False,False
TR-008258,2009.7,3393.85,1.688734637010499,False,False
TR-008259,697.8,1473.06,2.111006018916595,False,False
TR-008260,1099.0,2374.32,2.160436760691538,False,False
TR-008261,1145.2,2107.52,1.8403073698917218,False,False
TR-008262,389.8,796.11,2.0423550538737816,False,False
TR-008263,533.8,1156.74,2.1669913825402776,False,False
TR-008264,573.7,1308.29,2.2804427401080702,False,False
TR-008265,1253.6,2415.86,1.9271378430121253,False,False
TR-008266,1437.6,2945.7,2.0490400667779634,False,False
TR-008267,2184.1,4286.37,1.9625337667689209,False,False
TR-008268,1267.7,2452.3,1.9344482132996768,False,False
TR-008269,437.8,973.43,2.2234582000913656,False,False
TR-008270,1217.7,2379.32,1.9539459637020613,False,False
TR-008271,786.6,1569.82,1.9957030256801422,False,False
TR-008272,934.3,1873.64,2.005394412929466,False,False
TR-008273,2336.8,4023.24,1.7216877781581648,False,False
TR-008274,732.2,1428.36,1.9507784758262767,False,False
TR-008275,784.7,1710.35,2.179622785778004,False,False
TR-008276,221.2,595.23,2.6909132007233274,False,False
TR-008277,562.8,1214.41,2.157800284292822,False,False
TR-008278,2380.2,4443.28,1.8667674985295353,False,False
TR-008279,597.0,1377.19,2.306850921273032,False,False
TR-008280,1670.3,3094.27,1.8525234987726755,False,False
TR-008281,767.8,1699.28,2.2131805157593125,False,False
TR-008282,241.6,572.89,2.371233443708609,False,False
TR-008283,752.9,1683.72,2.2363129233629966,False,False
TR-008284,1200.6,2301.26,1.9167582875229054,False,False
TR-008285,134.3,365.44,2.721072226358898,False,False
TR-008286,1439.3,3053.52,2.1215312999374696,False,False
TR-008287,2895.5,5070.76,1.7512553963046107,False,False
TR-008288,691.8,1658.92,2.397976293726511,False,False
TR-008289,1545.6,3199.25,2.069908126293996,False,False
TR-008290,1144.8,2182.01,1.9060185185185188,False,False
TR-008291,3161.2,5639.39,1.7839396431734786,False,False
TR-008292,1728.4,3331.08,1.9272622078222632,False,False
TR-008293,1308.7,2514.2,1.92114311912585,False,False
TR-008294,2037.9,3671.43,1.8015751508906226,False,False
TR-008295,1209.6,2197.36,1.8166005291005294,False,False
TR-008296,431.4,890.6,2.064441353732035,False,False
TR-008297,590.9,1308.46,2.214350990015231,False,False
TR-008298,1990.9,4058.73,2.0386408157114873,False,False
TR-008299,365.6,970.56,2.6547045951859953,False,False
TR-008300,3101.6,5272.39,1.699893603301522,False,False
TR-008301,541.2,1093.89,2.0212305986696233,False,False
TR-008302,1211.2,2695.28,2.2252972258916777,False,False
TR-008303,1415.7,2805.11,1.9814296814296815,False,False
TR-008304,1555.6,3007.23,1.9331640524556442,False,False
TR-008305,649.5,1364.19,2.1003695150115473,False,False
TR-008306,696.5,1478.91,2.123345297918162,False,False
TR-008307,369.5,796.88,2.1566441136671175,False,False
TR-008308,2049.0,3672.43,1.7923035627135186,False,False
TR-008309,543.4,1206.82,2.2208686050791315,False,False
TR-008310,2270.5,4448.15,1.959105923805329,False,False
TR-008311,782.6,1667.37,2.130552006133401,False,False
TR-008312,2165.2,3819.73,1.7641464991686682,False,False
TR-008313,1963.0,3482.36,1.773998981151299,False,False
TR-008314,2458.9,4364.54,1.7749969498556264,False,False
TR-008315,920.4,1783.44,1.93767926988266,False,False
TR-008316,456.8,955.37,2.0914404553415062,False,False
TR-008317,933.6,1738.32,1.8619537275064266,False,False
TR-008318,950.3,1876.24,1.9743659896874672,False,False
TR-008319,510.2,1180.24,2.3132889063112505,False,False
TR-008320,1470.4,2909.81,1.9789241022850923,False,False
TR-008321,1508.0,3184.61,2.1118103448275862,False,False
TR-008322,2027.8,4262.44,2.1020021698392344,False,False
TR-008323,1092.5,2326.85,2.1298398169336386,False,False
TR-008324,914.1,1895.31,2.073416475221529,False,False
TR-008325,1063.9,2018.89,1.897631356330482,False,False
TR-008326,2373.2,4293.6,1.8092027642002362,False,False
TR-008327,564.8,1126.31,1.9941749291784703,False,False
TR-008328,70.0,221.73,3.1675714285714283,False,True
TR-008329,758.1,1520.66,2.0058831288748187,False,False
TR-008330,1058.2,2175.22,2.0555849555849552,False,False
TR-008331,2731.1,4736.56,1.7343048588480834,False,False
TR-008332,787.6,1487.32,1.8884205180294564,False,False
TR-008333,2214.3,4563.16,2.060768640202321,False,False
TR-008334,1094.6,2009.55,1.835876119130276,False,False
TR-008335,731.0,1611.6,2.2046511627906975,False,False
TR-008336,1655.9,3505.87,2.1171991062262214,False,False
TR-008337,1616.2,3104.23,1.920696695953471,False,False
TR-008338,1505.3,3054.18,2.0289510396598684,False,False
TR-008339,592.7,1297.99,2.1899611945334905,False,False
TR-008340,735.0,1449.22,1.9717278911564626,False,False
TR-008341,2484.4,4823.8,1.9416358074384157,False,False
TR-008342,2696.1,4914.04,1.822647527910686,False,False
TR-008343,2024.0,3652.49,1.8045899209486165,False,False
TR-008344,2134.5,4383.37,2.0535816350433356,False,False
TR-008345,2007.5,3457.75,1.7224159402241594,False,False
TR-008346,418.5,933.33,2.230179211469534,False,False
TR-008347,2511.7,4870.76,1.93922841103635,False,False
TR-008348,860.0,1722.41,2.0028023255813956,False,False
TR-008349,1653.6,3052.89,1.8462082728592162,False,False
TR-008350,1035.4,2111.5,2.039308479814564,False,False
TR-008351,1940.4,3391.67,1.7479231086373943,False,False
TR-008352,1276.6,2354.56,1.844399185336049,False,False
TR-008353,188.3,535.07,2.8415825809877857,False,False
TR-008354,532.0,1149.95,2.16156015037594,False,False
TR-008355,686.7,1374.3,2.0013106159895147,False,False
TR-008356,2308.9,4390.94,1.9017454198969204,False,False
TR-008357,621.2,1252.38,2.016065679330328,False,False
TR-008358,702.0,1540.21,2.1940313390313393,False,False
TR-008359,149.0,429.1,2.8798657718120806,False,True
TR-008360,754.9,1449.12,1.9196184925155648,False,False
TR-008361,1017.7,2203.47,2.1651468998722607,False,False
TR-008362,583.3,1234.65,2.116663809360535,False,False
TR-008363,1517.0,2882.99,1.9004548450889913,False,False
TR-008364,575.9,1232.26,2.13971175551311,False,False
TR-008365,392.9,831.36,2.1159582590990076,False,False
TR-008366,1162.1,2662.69,2.2912744170037005,False,False
TR-008367,1084.7,2060.64,1.8997326449709595,False,False
TR-008368,946.6,1828.97,1.9321466300443693,False,False
TR-008369,1260.6,2484.64,1.9709979374900841,False,False
TR-008370,355.1,791.25,2.2282455646296815,False,False
TR-008371,1189.4,2428.44,2.0417353287371784,False,False
TR-008372,1082.9,2303.71,2.12735247945332,False,False
TR-008373,918.8,2059.02,2.240988245537658,False,False
TR-008374,574.8,1154.68,2.00883785664579,False,False
TR-008375,893.0,1997.56,2.236909294512878,False,False
TR-008376,1037.3,1951.75,1.8815675310903308,False,False
TR-008377,668.9,1486.32,2.222036178801017,False,False
TR-008378,676.4,1555.43,2.2995712596096984,False,False
TR-008379,206.7,494.03,2.390082244799226,False,False
TR-008380,973.4,1951.74,2.0050749948633655,False,False
TR-008381,221.4,596.69,2.6950767841011745,False,False
TR-008382,1081.3,2090.55,1.9333672431332658,False,False
TR-008383,1020.3,2079.59,2.0382142507105754,False,False
TR-008384,716.2,1417.32,1.978944428930466,False,False
TR-008385,1073.2,2137.58,1.9917815877748788,False,False
TR-008386,820.7,1590.4,1.9378579261605946,False,False
TR-008387,940.2,1765.62,1.87791959157626,False,False
TR-008388,1641.3,3381.69,2.0603728751599344,False,False
TR-008389,891.1,1959.12,2.1985411289417573,False,False
TR-008390,512.2,1107.68,2.1625927372120266,False,False
TR-008391,504.3,1015.4,2.013484037279397,False,False
TR-008392,577.4,1425.38,2.4686179425008663,False,False
TR-008393,2300.7,4121.72,1.7915069326726651,False,False
TR-008394,1789.7,3252.82,1.8175224898027602,False,False
TR-008395,1504.8,2779.57,1.8471358320042532,False,False
TR-008396,1389.6,2977.01,2.1423503166378817,False,False
TR-008397,170.6,478.42,2.8043376318874564,False,False
TR-008398,490.6,1116.21,2.275193640440277,False,False
TR-008399,290.1,706.64,2.435849706997587,False,False
TR-008400,1981.6,4019.31,2.028315502624142,False,False
TR-008401,1078.1,2290.98,2.1250162322604584,False,False
TR-008402,662.5,1384.7,2.09011320754717,False,False
TR-008403,402.7,898.48,2.231139806307425,False,False
TR-008404,980.4,1979.32,2.018890248878009,False,False
TR-008405,1344.1,2492.57,1.8544527936909458,False,False
TR-008406,297.5,776.4,2.6097478991596637,False,False
TR-008407,399.4,841.87,2.1078367551326993,False,False
TR-008408,758.3,1541.74,2.033153105631017,False,False
TR-008409,1022.6,1979.51,1.9357617836886367,False,False
TR-008410,1241.0,2776.01,2.2369137792103144,False,False
TR-008411,1476.3,3230.97,2.188559235927657,False,False
TR-008412,1717.8,3373.62,1.9639189661194552,False,False
TR-008413,585.1,1242.46,2.123500256366433,False,False
TR-008414,2974.9,5239.58,1.7612625634475108,False,False
TR-008415,1211.5,2252.22,1.859034255055716,False,False
TR-008416,1430.0,3066.87,2.1446643356643356,False,False
TR-008417,2073.2,3808.35,1.8369428902180205,False,False
TR-008418,2368.6,4136.34,1.7463227222832054,False,False
TR-008419,546.2,1178.37,2.1573965580373486,False,False
TR-008420,196.4,517.94,2.6371690427698575,False,False
TR-008421,324.7,822.71,2.5337542346781645,False,False
TR-008422,1432.8,2708.12,1.8900893355667225,False,False
TR-008423,894.3,1877.23,2.0991054455999105,False,False
TR-008424,1378.5,2541.34,1.8435545883206386,False,False
TR-008425,395.2,892.22,2.2576417004048586,False,False
TR-008426,956.6,1896.99,1.9830545682625966,False,False
TR-008427,259.0,642.96,2.4824710424710426,False,False
TR-008428,508.7,1133.15,2.2275407902496562,False,False
TR-008429,983.6,1877.5,1.90880439202928,False,False
TR-008430,1211.0,2332.6,1.9261767134599503,False,False
TR-008431,927.5,1818.32,1.9604528301886792,False,False
TR-008432,548.8,1182.28,2.1543002915451894,False,False
TR-008433,273.9,661.55,2.415297553851771,False,False
TR-008434,599.2,1212.47,2.0234813084112147,False,False
TR-008435,2167.2,3921.92,1.8096714654854191,False,False
TR-008436,1786.5,3153.89,1.7654016232857541,False,False
TR-008437,290.9,618.49,2.1261258164317636,False,False
TR-008438,3180.7,6577.86,2.068054201905241,True,False
TR-008439,527.3,1239.25,2.3501801630950125,False,False
TR-008440,986.2,2207.0,2.2378827823970795,False,False
TR-008441,1216.6,2313.08,1.9012658227848103,False,False
TR-008442,1086.5,2448.09,2.253189139438564,False,False
TR-008443,1173.9,2513.49,2.1411449016100175,False,False
TR-008444,1158.6,2256.83,1.9478940100120836,False,False
TR-008445,796.6,1725.64,2.1662565905096662,False,False
TR-008446,2115.6,3804.14,1.7981376441671393,False,False
TR-008447,2040.7,3744.7,1.8350075954329395,False,False
TR-008448,1434.3,2525.95,1.7611029770619815,False,False
