load_id,pickup,delivery,distance,equipment,weight,date,market_index,quote_signal,posted_rate,rate_per_mile
TR-012122,Cincinnati,Nashville,191.5,Flatbed,35846.0,2025-03-18,1.11812,2.9099,557.13,2.909295039164491
TR-012509,Houston,Tulsa,229.1,Reefer,24356.0,2025-03-21,1.15816,2.91555,666.48,2.909122653862942
TR-023190,Grand Rapids,Fort Wayne,193.4,Reefer,36684.0,2025-05-26,1.16402,1.30987,562.62,2.9091003102378488
TR-005973,Atlanta,Lexington,214.1,Reefer,47500.0,2025-02-07,1.06047,2.90507,622.82,2.9090144792153203
TR-027723,Tampa,Jacksonville,370.8,Reefer,35903.0,2025-06-24,1.26073,2.95179,1078.66,2.909007551240561
TR-034493,Baton Rouge,Shreveport,187.2,Reefer,20465.0,2025-08-05,0.97056,2.24678,544.54,2.9088675213675215
TR-026238,Mobile,Nashville,293.4,Flatbed,47270.0,2025-06-15,1.22373,2.90853,853.32,2.90838445807771
TR-018737,Lexington,Nashville,263.6,Reefer,39033.0,2025-04-28,1.13934,1.26452,766.57,2.908080424886191
TR-046150,Chattanooga,Lexington,221.0,Reefer,41814.0,2025-10-20,0.87355,1.21855,642.59,2.9076470588235295
TR-020110,Grand Rapids,Toledo,174.9,Reefer,28161.0,2025-05-07,1.37645,1.21222,508.37,2.9066323613493426
TR-044358,Kansas City,Madison,201.4,Reefer,29241.0,2025-10-08,1.07238,1.2394,585.34,2.9063555114200597
TR-043789,San Antonio,Oklahoma City,202.7,Flatbed,23356.0,2025-10-04,0.91409,1.23925,589.08,2.9061667488899854
TR-027851,Oklahoma City,Baton Rouge,428.1,Reefer,36368.0,2025-06-24,1.26447,2.92361,1243.79,2.905372576500817
TR-030033,Lexington,Chattanooga,225.4,Reefer,29942.0,2025-07-08,1.24009,1.22056,654.74,2.9047914818101153
TR-035171,Chattanooga,Atlanta,80.5,Dry Van,34577.0,2025-08-10,0.93013,1.51707,233.81,2.904472049689441
TR-037792,Savannah,Charleston,202.6,Reefer,31576.0,2025-08-27,1.06037,2.12595,588.43,2.9043928923988154
TR-015447,Mobile,Birmingham,177.1,Reefer,27072.0,2025-04-08,1.15392,1.26006,514.31,2.9040654997176736
TR-027040,Amarillo,Oklahoma City,425.7,Flatbed,32082.0,2025-06-19,1.36532,2.90241,1236.25,2.904040404040404
TR-045197,Tulsa,Shreveport,207.9,Reefer,,2025-10-14,0.93693,1.21667,603.72,2.9038961038961038
TR-043029,Las Vegas,Tucson,224.3,Reefer,24748.0,2025-09-30,0.83458,2.88052,651.21,2.903299152920196
TR-028655,Milwaukee,Nashville,365.6,Reefer,37075.0,2025-06-29,1.2214,2.89122,1061.33,2.9029814004376364
TR-023115,New Orleans,Memphis,321.4,Reefer,27860.0,2025-05-26,1.19644,1.25205,933.01,2.9029558182949597
TR-022271,Cincinnati,Indianapolis,189.1,Flatbed,35274.0,2025-05-21,1.38884,1.28852,548.93,2.902855631940772
TR-042444,Phoenix,Tucson,276.7,Flatbed,34304.0,2025-09-26,0.90893,2.89971,803.21,2.9028189374774125
TR-042720,Houston,Austin,391.7,Reefer,33432.0,2025-09-28,0.80387,2.88632,1137.0,2.902731682410008
TR-001215,Houston,Oklahoma City,309.7,Reefer,38883.0,2025-01-08,0.98883,2.88395,898.89,2.9024539877300612
TR-025039,Memphis,Indianapolis,250.9,Flatbed,39742.0,2025-06-07,1.27897,2.89482,728.05,2.90175368672778
TR-040460,Atlanta,Chattanooga,87.9,Dry Van,30479.0,2025-09-13,0.88424,2.88898,255.06,2.9017064846416383
TR-034967,Oklahoma City,Lubbock,210.9,Flatbed,31522.0,2025-08-08,1.07049,1.78854,611.95,2.9016121384542437
TR-023509,Columbia,Savannah,111.8,Dry Van,36496.0,2025-05-29,1.37913,1.21392,324.36,2.9012522361359574
TR-039324,Lexington,Cincinnati,131.9,Reefer,18936.0,2025-09-06,0.91469,2.934,382.63,2.900909780136467
TR-005060,Albuquerque,El Paso,196.8,Reefer,42138.0,2025-02-01,0.92936,2.91168,570.88,2.900813008130081
TR-013393,Tulsa,Oklahoma City,301.0,Reefer,8745.0,2025-03-26,1.17022,2.88409,873.02,2.9003986710963456
TR-031579,Chattanooga,Columbia,266.4,Reefer,33249.0,2025-07-18,1.26162,1.24633,772.66,2.9003753753753756
TR-028499,Buffalo,Harrisburg,195.9,Flatbed,37588.0,2025-06-28,1.18802,2.89974,568.18,2.9003573251659005
TR-030070,Nashville,Atlanta,142.6,Dry Van,41174.0,2025-07-08,1.27002,1.23808,413.57,2.900210378681627
TR-031792,Lexington,Columbia,237.9,Reefer,33732.0,2025-07-19,1.16344,1.26606,689.96,2.90021017234132
TR-039740,Houston,Shreveport,254.0,Reefer,34229.0,2025-09-09,0.89273,2.89871,736.62,2.9000787401574804
TR-043297,Hartford,Philadelphia,70.0,Dry Van,41400.0,2025-10-01,0.96595,1.21592,203.0,2.9
TR-016794,Indianapolis,Milwaukee,104.9,Dry Van,32459.0,2025-04-16,1.35902,1.27037,304.19,2.8998093422306956
TR-025413,New Orleans,Houston,246.4,Reefer,26545.0,2025-06-09,1.21278,2.89653,714.44,2.899512987012987
TR-029166,Cincinnati,Atlanta,206.9,Flatbed,35161.0,2025-07-03,1.33809,1.22708,599.88,2.8993716771387144
TR-003615,Chattanooga,Birmingham,155.4,Reefer,23723.0,2025-01-23,1.07329,2.87921,450.54,2.8992277992277993
TR-025077,Buffalo,Syracuse,152.4,Reefer,34668.0,2025-06-07,1.20334,2.86892,441.83,2.8991469816272963
TR-040113,Montgomery,Savannah,337.2,Reefer,40021.0,2025-09-11,1.01312,2.90834,977.56,2.8990510083036773
TR-023402,Savannah,Greensboro,223.7,Flatbed,40074.0,2025-05-28,1.33894,1.21282,648.43,2.89865891819401
TR-008128,Atlanta,Cincinnati,198.5,Reefer,33365.0,2025-02-21,1.06955,2.87824,575.37,2.8985894206549117
TR-027736,Oklahoma City,San Antonio,206.5,Dry Van,32395.0,2025-06-24,1.30431,2.86673,598.51,2.8983535108958836
TR-014740,Philadelphia,Hartford,71.2,Dry Van,39270.0,2025-04-03,1.20327,1.33449,206.35,2.898174157303371
TR-040210,Chattanooga,Lexington,222.1,Reefer,28853.0,2025-09-11,0.98416,2.87419,643.67,2.8981089599279604
TR-043525,Las Vegas,Bakersfield,111.7,Dry Van,47500.0,2025-10-03,1.00714,1.1955,323.69,2.897851387645479
TR-018291,Mobile,New Orleans,281.3,Flatbed,35036.0,2025-04-25,1.35207,1.28061,815.14,2.8977603981514397
TR-020401,Salt Lake City,Tucson,338.1,Reefer,44644.0,2025-05-09,1.32659,1.24132,979.73,2.8977521443359953
TR-025610,St. Louis,Memphis,242.9,Flatbed,32824.0,2025-06-10,1.30925,2.86651,703.85,2.897694524495677
TR-015076,Savannah,Columbia,115.8,Reefer,20377.0,2025-04-05,1.08956,1.24698,335.53,2.897495682210708
TR-029524,Louisville,Lexington,178.4,Flatbed,34818.0,2025-07-05,1.24186,1.28183,516.91,2.897477578475336
TR-013438,Lexington,Nashville,259.1,Flatbed,32146.0,2025-03-26,1.18287,2.83986,750.71,2.8973755306831337
TR-026495,Lubbock,Amarillo,408.7,Flatbed,40463.0,2025-06-16,1.19401,2.9075,1184.13,2.8973085392708593
TR-031719,Jacksonville,Chattanooga,331.9,Reefer,35205.0,2025-07-19,1.22356,1.27012,961.59,2.8972280807472135
TR-040683,San Antonio,Houston,299.7,Flatbed,41148.0,2025-09-14,0.74398,2.88018,868.27,2.8971304637971307
TR-025609,Cincinnati,Milwaukee,240.7,Reefer,21317.0,2025-06-10,1.31198,2.89717,697.29,2.896925633568758
TR-010629,Hartford,Philadelphia,83.6,Reefer,26731.0,2025-03-09,0.97503,2.8719,242.18,2.8968899521531104
TR-027177,Tulsa,San Antonio,420.8,Reefer,33866.0,2025-06-20,1.26989,2.84941,1218.79,2.8963640684410645
TR-044844,Oklahoma City,Austin,239.2,Flatbed,39120.0,2025-10-11,0.87822,1.28331,692.79,2.896279264214047
TR-046223,Columbia,Birmingham,274.0,Reefer,36384.0,2025-10-20,0.83573,1.22892,793.55,2.8961678832116786
TR-004974,Fort Wayne,Toledo,91.0,Reefer,27521.0,2025-02-01,0.95016,2.90385,263.54,2.896043956043956
TR-033790,Columbia,Greensboro,138.3,Flatbed,33506.0,2025-08-01,1.05638,2.22769,400.5,2.8958785249457697
TR-015947,Las Vegas,Tucson,258.5,Reefer,44961.0,2025-04-11,1.17,1.30886,748.46,2.8953965183752417
TR-005900,St. Louis,Louisville,192.5,Reefer,47500.0,2025-02-07,1.01675,2.89817,557.27,2.8949090909090907
TR-031713,Tulsa,Houston,255.3,Reefer,21302.0,2025-07-19,1.20906,1.26181,739.06,2.8948687818253034
TR-029589,Louisville,Memphis,202.2,Flatbed,37353.0,2025-07-05,1.2394,1.22682,585.34,2.8948565776458954
TR-031544,San Antonio,Corpus Christi,201.5,Dry Van,38693.0,2025-07-18,1.29474,1.27552,583.26,2.894590570719603
TR-033602,Atlanta,Columbia,225.3,Reefer,39292.0,2025-07-31,1.09028,1.24933,652.13,2.894496227252552
TR-047199,Little Rock,Chattanooga,352.7,Reefer,47500.0,2025-10-26,0.81124,1.27168,1020.81,2.894272753047916
TR-000906,Fort Wayne,Toledo,80.0,Reefer,25930.0,2025-01-06,,2.92545,231.54,2.89425
TR-037397,Baltimore,Philadelphia,106.6,Reefer,25690.0,2025-08-25,0.89,1.87539,308.52,2.894183864915572
TR-010754,El Paso,Albuquerque,193.0,Flatbed,37253.0,2025-03-10,0.98696,2.87581,558.56,2.8940932642487045
TR-035926,Atlanta,Nashville,143.5,Flatbed,26395.0,2025-08-15,1.01453,2.139,415.29,2.894006968641115
TR-047219,Nashville,Atlanta,145.2,Flatbed,28460.0,2025-10-27,0.8197,1.2359,420.2,2.893939393939394
TR-007168,Lubbock,Oklahoma City,196.4,Flatbed,33192.0,2025-02-15,0.95615,2.89485,568.3,2.8935845213849283
TR-025458,Dayton,Fort Wayne,152.1,Flatbed,32715.0,2025-06-09,1.19321,2.85901,440.11,2.8935568704799475
TR-031298,Louisville,Indianapolis,146.3,Dry Van,47500.0,2025-07-16,1.28783,1.25475,423.31,2.8934381408065617
TR-013410,Cincinnati,Lexington,127.7,Dry Van,41390.0,2025-03-26,1.22617,2.88646,369.49,2.8934220830070476
TR-003885,Philadelphia,New York,110.4,Reefer,28176.0,2025-01-25,0.9052,2.89114,319.39,2.8930253623188404
TR-017631,Toledo,Fort Wayne,98.2,Flatbed,34233.0,2025-04-21,1.20024,1.25318,284.09,2.8929735234215883
TR-047674,San Antonio,Houston,284.2,Reefer,28639.0,2025-10-30,1.03115,1.22128,822.11,2.892716396903589
TR-021367,Savannah,Charleston,186.2,Reefer,19832.0,2025-05-15,1.41119,1.25045,538.61,2.8926423200859293
TR-021100,Nashville,Jacksonville,378.1,Reefer,47440.0,2025-05-13,1.34292,1.2533,1093.67,2.8925416556466543
TR-034052,Shreveport,Baton Rouge,188.3,Flatbed,27219.0,2025-08-03,0.91848,2.03128,544.64,2.892405735528412
TR-023907,Shreveport,Baton Rouge,181.2,Flatbed,14408.0,2025-05-31,1.3095,1.26568,524.05,2.8921081677704192
TR-022352,Corpus Christi,San Antonio,199.8,Dry Van,36860.0,2025-05-21,1.36755,1.24478,577.83,2.8920420420420423
TR-020313,Columbia,Greensboro,138.4,Dry Van,43519.0,2025-05-08,1.4346,1.27278,400.24,2.891907514450867
TR-021170,Kansas City,Milwaukee,192.7,Reefer,26882.0,2025-05-14,1.41705,1.278,557.16,2.89133367929424
TR-025366,Columbia,Greensboro,127.7,Dry Van,41311.0,2025-06-09,1.24026,2.84219,369.22,2.8913077525450275
TR-017999,Lubbock,Corpus Christi,336.7,Reefer,33993.0,2025-04-23,1.32609,1.24652,973.45,2.8911493911493915
TR-043170,Indianapolis,Dayton,246.4,Reefer,39932.0,2025-10-01,0.97449,1.26425,712.29,2.8907873376623376
TR-016663,Atlanta,Cincinnati,189.4,Flatbed,45681.0,2025-04-15,1.18884,1.24428,547.47,2.8905491024287224
TR-003483,Nashville,Atlanta,140.5,Reefer,25077.0,2025-01-22,1.0226,2.90001,406.04,2.889964412811388
TR-025951,Jacksonville,Montgomery,131.4,Dry Van,38416.0,2025-06-13,1.31871,2.89034,379.73,2.8898782343987826
TR-045340,Greensboro,Savannah,213.4,Reefer,42139.0,2025-10-14,0.91907,1.31793,616.61,2.889456419868791
TR-038718,Memphis,Louisville,206.4,Reefer,38606.0,2025-09-02,0.87764,2.88769,596.38,2.8894379844961238
TR-000986,Nashville,Cincinnati,196.4,Reefer,45459.0,2025-01-07,0.85061,2.91099,567.44,2.889205702647658
TR-030255,Mobile,Shreveport,278.8,Reefer,34679.0,2025-07-10,1.35363,1.20152,805.51,2.889203730272597
TR-021245,Shreveport,Little Rock,158.5,Dry Van,35045.0,2025-05-14,1.34184,1.24671,457.92,2.8890851735015772
TR-002307,Las Vegas,Bakersfield,116.1,Reefer,15241.0,2025-01-15,1.00379,2.87584,335.38,2.8887166236003448
TR-027402,Lexington,Indianapolis,295.2,Flatbed,33539.0,2025-06-22,1.17413,2.86649,852.74,2.8886856368563687
TR-027041,Dayton,Cincinnati,250.4,Reefer,32166.0,2025-06-19,1.3476,2.91499,723.32,2.8886581469648562
TR-010909,Philadelphia,New York,98.1,Reefer,15718.0,2025-03-11,1.07489,2.89536,283.37,2.8885830784913358
TR-044469,Los Angeles,Phoenix,77.5,Dry Van,28691.0,2025-10-09,1.01691,1.29156,223.86,2.8885161290322583
TR-040071,Savannah,Jacksonville,217.2,Reefer,23542.0,2025-09-11,0.97336,2.84541,627.33,2.8882596685082875
TR-012033,Atlanta,Columbia,212.4,Reefer,29414.0,2025-03-18,1.06162,2.87068,613.4,2.887947269303201
TR-006832,Lexington,Cincinnati,131.3,Flatbed,39961.0,2025-02-13,1.07541,2.8868,379.12,2.8874333587204872
TR-021431,Detroit,Toledo,156.7,Reefer,30843.0,2025-05-16,1.35865,1.29254,452.46,2.8874282067645183
TR-010422,Cincinnati,Lexington,136.2,Reefer,29093.0,2025-03-08,1.07347,2.86845,393.24,2.8872246696035244
TR-010138,New York,Baltimore,186.9,Reefer,40420.0,2025-03-06,1.17633,2.86818,539.62,2.8872124130551096
TR-012655,Lexington,Atlanta,210.1,Flatbed,25905.0,2025-03-22,1.08221,2.86921,606.55,2.8869585911470725
TR-011152,Baton Rouge,Mobile,326.1,Reefer,39627.0,2025-03-12,1.14559,2.90327,941.42,2.886905857099049
TR-025028,Cincinnati,Indianapolis,191.6,Reefer,19602.0,2025-06-07,1.26543,2.91626,553.12,2.886847599164927
TR-014292,Chattanooga,Columbia,277.4,Reefer,43087.0,2025-04-01,1.09766,1.26193,800.77,2.886697909156453
TR-019802,Charleston,Raleigh,201.8,Reefer,36207.0,2025-05-05,1.23319,1.2369,582.52,2.886620416253716
TR-028174,Tampa,New Orleans,506.9,Reefer,38164.0,2025-06-26,1.3925,2.89549,1463.17,2.886506214243441
TR-004149,New Orleans,Baton Rouge,177.0,Flatbed,36817.0,2025-01-27,0.84161,2.86128,510.82,2.8859887005649716
TR-027591,Savannah,Columbia,117.0,Dry Van,34453.0,2025-06-23,1.24739,2.86955,337.66,2.8859829059829063
TR-019239,Oklahoma City,Corpus Christi,340.8,Flatbed,35793.0,2025-05-01,1.43086,1.25934,983.49,2.8858274647887323
TR-024189,Chattanooga,Atlanta,84.2,Dry Van,30211.0,2025-06-01,1.12999,2.9061,242.98,2.885748218527316
TR-017135,Greensboro,Charleston,264.0,Reefer,45245.0,2025-04-18,1.33091,1.31559,761.83,2.885719696969697
TR-009081,Birmingham,Chattanooga,172.0,Flatbed,28579.0,2025-02-27,1.12436,2.89587,496.25,2.885174418604651
TR-028314,Cincinnati,Milwaukee,247.1,Reefer,21389.0,2025-06-27,1.28407,2.87665,712.89,2.8850263051396197
TR-016093,Los Angeles,Phoenix,70.0,Dry Van,36139.0,2025-04-12,1.08463,1.24311,201.95,2.885
TR-007086,Philadelphia,New York,94.2,Reefer,31456.0,2025-02-14,1.02205,2.89587,271.76,2.8849256900212312
TR-044756,New York,Hartford,114.6,Flatbed,27047.0,2025-10-11,,1.20776,330.59,2.8847294938917973
TR-027267,Fort Wayne,Toledo,96.4,Dry Van,43458.0,2025-06-21,1.26592,2.85336,278.08,2.884647302904564
TR-026420,Fresno,San Francisco,220.1,Flatbed,32011.0,2025-06-16,1.15108,2.91943,634.85,2.8843707405724675
TR-012029,St. Louis,Cincinnati,235.3,Reefer,33293.0,2025-03-18,1.05398,2.9351,678.69,2.884360390990225
TR-025528,Baltimore,Hartford,135.1,Reefer,17423.0,2025-06-10,1.28618,2.86198,389.64,2.8840858623242043
TR-040857,Amarillo,Lubbock,411.0,Reefer,41918.0,2025-09-16,0.91285,2.86534,1185.12,2.883503649635036
TR-028318,Richmond,Buffalo,336.4,Reefer,40114.0,2025-06-27,1.32644,2.9013,969.95,2.8833234244946495
TR-027111,Nashville,Lexington,250.8,Reefer,23459.0,2025-06-20,1.36482,2.88739,723.13,2.8832934609250396
TR-019093,Madison,Kansas City,236.1,Reefer,33775.0,2025-04-30,1.35513,1.26416,680.69,2.8830580262600596
TR-030722,San Antonio,Oklahoma City,198.1,Dry Van,37465.0,2025-07-12,1.23132,1.26671,571.08,2.882786471479051
TR-010980,Phoenix,Los Angeles,77.4,Dry Van,39523.0,2025-03-11,1.02599,2.87964,223.11,2.8825581395348836
TR-039184,Little Rock,Dallas,267.3,Flatbed,47500.0,2025-09-05,0.97547,2.8568,770.47,2.882416760194538
TR-024425,Hartford,Philadelphia,75.7,Dry Van,30722.0,2025-06-03,1.2617,2.87248,218.19,2.8822985468956404
TR-017295,Greensboro,Lexington,183.6,Reefer,42079.0,2025-04-19,1.20921,1.24135,529.15,2.8820806100217866
TR-036494,San Antonio,Corpus Christi,215.5,Reefer,27468.0,2025-08-19,0.97623,1.98188,621.06,2.881948955916473
TR-023339,Atlanta,Nashville,136.2,Dry Van,37542.0,2025-05-27,1.28818,1.23204,392.51,2.8818649045521294
TR-026673,St. Louis,Madison,274.0,Reefer,22943.0,2025-06-17,1.31214,2.85255,789.47,2.881277372262774
TR-033709,Los Angeles,Phoenix,87.7,Dry Van,31159.0,2025-07-31,1.13495,1.28659,252.68,2.8811858608893957
TR-001767,San Antonio,Austin,97.7,Dry Van,44658.0,2025-01-11,0.84863,2.86239,281.48,2.881064483111566
TR-011156,Bakersfield,Fresno,227.4,Reefer,36173.0,2025-03-12,1.12454,2.87072,655.08,2.8807387862796836
TR-021396,Greensboro,Charleston,265.8,Reefer,38736.0,2025-05-15,1.38798,1.28377,765.69,2.8806997742663656
TR-031783,Columbia,Atlanta,222.1,Flatbed,38493.0,2025-07-19,1.16846,1.26177,639.73,2.880369203061684
TR-024453,Montgomery,Jacksonville,161.8,Dry Van,30521.0,2025-06-03,1.32,2.84905,466.01,2.8801606922126077
TR-026967,Oklahoma City,Lubbock,199.2,Dry Van,30115.0,2025-06-19,1.42086,2.8845,573.67,2.8798694779116465
TR-008359,Hartford,Baltimore,149.0,Reefer,36264.0,2025-02-23,0.96583,2.85335,429.1,2.8798657718120806
TR-039001,Columbia,Greensboro,120.1,Dry Van,35214.0,2025-09-04,1.01732,2.83833,345.86,2.8797668609492093
TR-045182,Chattanooga,Atlanta,95.5,Dry Van,37977.0,2025-10-13,0.87285,1.24745,275.01,2.8796858638743457
TR-046902,Baton Rouge,Dallas,180.4,Dry Van,42854.0,2025-10-25,0.91251,1.32962,519.46,2.879490022172949
TR-044383,San Antonio,Oklahoma City,215.9,Dry Van,43494.0,2025-10-08,1.06905,1.2523,621.68,2.8794812413154234
TR-013845,Lexington,Atlanta,219.9,Flatbed,28726.0,2025-03-29,1.11627,2.8986,633.16,2.879308776716689
TR-028052,Montgomery,Lexington,478.8,Reefer,41573.0,2025-06-26,1.36734,2.87843,1378.61,2.879302422723475
TR-025756,Lexington,Memphis,310.6,Reefer,36686.0,2025-06-11,1.36738,2.90654,894.09,2.878589826142949
TR-032433,Lexington,Cincinnati,128.4,Flatbed,14705.0,2025-07-23,1.31807,1.26545,369.61,2.8785825545171337
TR-043736,Cincinnati,Nashville,189.0,Flatbed,37010.0,2025-10-04,0.96758,1.22795,544.04,2.8785185185185185
TR-013754,Tampa,Montgomery,269.4,Reefer,27259.0,2025-03-28,1.14675,2.90276,775.4,2.8782479584261322
TR-015509,Fort Wayne,Dayton,130.0,Reefer,18863.0,2025-04-08,1.1573,1.31578,374.16,2.8781538461538463
TR-010689,San Antonio,Oklahoma City,228.9,Flatbed,36195.0,2025-03-09,0.94324,2.82599,658.8,2.878112712975098
TR-025514,Milwaukee,Kansas City,175.6,Reefer,24021.0,2025-06-10,1.29187,2.86422,505.32,2.8776765375854216
TR-019606,Lubbock,Dallas,408.1,Reefer,34335.0,2025-05-04,1.16295,1.29548,1174.11,2.8770154373927954
TR-018035,Mobile,New Orleans,293.3,Reefer,22306.0,2025-04-24,1.36043,1.29325,843.82,2.876986021138766
TR-042629,Lexington,Milwaukee,331.2,Reefer,42327.0,2025-09-27,0.7976,2.85505,952.82,2.8768719806763285
TR-028231,Bakersfield,El Paso,440.0,Reefer,39299.0,2025-06-27,,2.89339,1265.82,2.876863636363636
TR-025994,Louisville,Atlanta,226.0,Flatbed,27263.0,2025-06-13,1.34448,2.85814,650.14,2.876725663716814
TR-022843,Cincinnati,Nashville,199.4,Flatbed,37190.0,2025-05-24,1.26521,1.31329,573.6,2.8766298896690072
TR-013440,Corpus Christi,Oklahoma City,363.0,Flatbed,37166.0,2025-03-26,1.19655,2.86447,1044.12,2.876363636363636
TR-002500,Shreveport,Baton Rouge,179.3,Flatbed,27626.0,2025-01-16,1.05005,2.87753,515.72,2.8762967094255436
TR-006360,Houston,Baton Rouge,178.3,Reefer,39214.0,2025-02-09,0.90677,3.10033,223.44,1.2531688166012338
TR-020775,New York,Hartford,140.2,Flatbed,42400.0,2025-05-11,1.22365,1.18216,173.03,1.2341654778887305
TR-034344,Louisville,Cincinnati,70.0,Dry Van,35673.0,2025-08-04,0.94554,2.13051,82.38,1.1768571428571428
TR-007196,Madison,Dayton,305.9,Reefer,39116.0,2025-02-15,0.97131,2.69291,332.21,1.0860084995096437
TR-028095,Columbia,Lubbock,1209.2,Reefer,29304.0,2025-06-26,1.40758,2.55503,1286.37,1.063819053919947
TR-047002,Cincinnati,Memphis,223.4,Dry Van,26230.0,2025-10-25,0.92,1.63109,232.16,1.039212175470009
TR-034934,Shreveport,Columbia,644.8,Reefer,47500.0,2025-08-08,1.05955,2.04896,650.18,1.0083436724565757
TR-024478,Dallas,Atlanta,621.1,Flatbed,34409.0,2025-06-03,1.28044,2.55483,621.84,1.001191434551602
TR-030016,Hartford,Providence,259.1,Reefer,30968.0,2025-07-08,1.22156,1.34537,257.56,0.9940563489000385
TR-027396,Washington,Green Bay,787.3,Reefer,34234.0,2025-06-22,1.20231,2.46431,772.55,0.9812650831957322
TR-034535,Lexington,Syracuse,703.2,Reefer,33888.0,2025-08-05,1.03136,2.00865,682.59,0.9706911262798634
TR-020177,Grand Rapids,Greensboro,675.5,Flatbed,45591.0,2025-05-07,1.36909,1.73047,652.95,0.9666173205033309
TR-047796,Memphis,Atlanta,239.2,Flatbed,37701.0,2025-10-30,1.04158,1.24252,227.15,0.949623745819398
TR-021578,Montgomery,Corpus Christi,738.0,Dry Van,39478.0,2025-05-16,1.35358,1.90089,700.65,0.949390243902439
TR-010898,Kansas City,Atlanta,491.8,Dry Van,39832.0,2025-03-11,1.06707,2.28171,464.41,0.9443066287108581
TR-042302,Nashville,Greensboro,371.1,Dry Van,28762.0,2025-09-25,,2.31887,349.14,0.9408245755860953
TR-041163,Green Bay,Philadelphia,946.1,Reefer,35887.0,2025-09-18,0.96716,2.34538,885.17,0.9355987739139625
TR-046720,Syracuse,Raleigh,616.7,Flatbed,30145.0,2025-10-23,1.01847,1.8847,572.98,0.9291065347819036
TR-032850,Memphis,Albany,1289.4,Reefer,38855.0,2025-07-26,1.0155,1.97337,1197.41,0.9286567395687917
TR-019854,Mobile,Richmond,929.9,Reefer,30145.0,2025-05-05,1.19895,1.81017,861.91,0.9268846112485213
TR-037750,New York,Richmond,259.3,Dry Van,34811.0,2025-08-27,1.00744,1.79223,240.18,0.926263015811801
TR-015253,Atlanta,Montgomery,309.2,Reefer,24401.0,2025-04-06,1.01153,1.62634,286.08,0.9252263906856404
TR-038710,Hartford,Richmond,334.8,Reefer,27985.0,2025-09-02,0.90745,2.5586,309.15,0.9233870967741934
TR-030554,Nashville,Dayton,429.9,Flatbed,37647.0,2025-07-11,1.29181,1.5368,396.96,0.92337752965806
TR-038803,Columbia,Milwaukee,527.4,Flatbed,25672.0,2025-09-03,0.99467,2.27798,486.09,0.9216723549488055
TR-029058,Milwaukee,Atlanta,419.3,Reefer,14456.0,2025-07-02,1.34331,1.58439,385.09,0.9184116384450274
TR-022644,Kansas City,Milwaukee,196.1,Reefer,36586.0,2025-05-23,1.33687,1.12725,179.58,0.915757266700663
TR-027472,Baton Rouge,Columbia,715.9,Dry Van,23079.0,2025-06-22,1.20735,2.17926,654.01,0.9135493784048051
TR-035980,Chattanooga,Kansas City,436.5,Dry Van,38073.0,2025-08-15,1.07211,1.82556,397.3,0.9101947308132875
TR-040596,Nashville,Buffalo,814.3,Reefer,25013.0,2025-09-14,0.81945,2.22123,733.39,0.9006385852879775
TR-012307,Boston,Milwaukee,1194.5,Reefer,19836.0,2025-03-19,1.17492,2.20213,1067.6,0.8937630807869401
TR-039677,Oklahoma City,Indianapolis,848.9,Flatbed,25735.0,2025-09-08,0.86626,2.27861,758.12,0.8930616091412417
TR-033770,Milwaukee,Fort Wayne,265.3,Reefer,29085.0,2025-08-01,1.08927,2.27969,236.48,0.8913682623445156
TR-018815,Milwaukee,Kansas City,177.6,Flatbed,32332.0,2025-04-29,1.30614,1.35177,157.76,0.8882882882882883
TR-042823,Houston,Savannah,862.6,Reefer,33187.0,2025-09-28,0.75039,2.45907,759.15,0.8800718757245536
TR-046980,San Francisco,Green Bay,2242.7,Reefer,20592.0,2025-10-25,0.88228,2.00185,1955.15,0.8717840103446739
TR-028783,Baton Rouge,Buffalo,1259.2,Reefer,47378.0,2025-06-30,1.15356,2.40963,1097.31,0.8714342439644218
TR-029467,Buffalo,Kansas City,805.8,Flatbed,41392.0,2025-07-05,1.20571,1.93255,702.09,0.8712956068503351
TR-006880,Jacksonville,Detroit,953.4,Flatbed,35077.0,2025-02-13,1.09665,2.08798,829.81,0.8703692049507027
TR-020578,Detroit,Phoenix,2355.2,Flatbed,43818.0,2025-05-10,1.21426,2.10106,2028.06,0.8610988451086957
TR-044312,Mobile,Houston,478.4,Dry Van,22177.0,2025-10-08,1.02633,1.88619,411.17,0.8594690635451506
TR-039307,Dayton,Charleston,606.0,Dry Van,47304.0,2025-09-06,0.88509,2.12121,519.57,0.8573762376237625
TR-033119,Toledo,New York,688.8,Flatbed,31483.0,2025-07-28,0.91265,2.02583,589.77,0.8562282229965157
TR-039359,Greensboro,Fort Wayne,460.7,Dry Van,21835.0,2025-09-06,0.86988,2.18058,394.42,0.8561319730844368
TR-011512,Detroit,Richmond,650.4,Dry Van,46875.0,2025-03-14,1.09094,2.05984,556.26,0.8552583025830258
TR-019041,Indianapolis,Cincinnati,180.5,Reefer,40210.0,2025-04-30,1.35001,1.09431,153.87,0.8524653739612189
TR-015989,Fort Wayne,Lexington,369.3,Flatbed,46559.0,2025-04-11,1.20631,1.66855,314.73,0.8522339561332251
TR-009675,Green Bay,Washington,759.0,Flatbed,28915.0,2025-03-03,0.93824,2.14887,646.48,0.8517523056653492
TR-013077,New York,Tulsa,1466.9,Reefer,30624.0,2025-03-24,1.07307,2.19381,1246.04,0.8494375894744017
